20.500644550174023, 22.12672775640796
23.01435354035651, 24.12879446384172
24.68105189254273, 25.542018022030252
26.542426076849058, 26.842379976613454
28.670198768267117, 28.289952718507962
30.52815758709766, 29.467639016998408
32.643732544673604, 30.617285165524798
34.38068984379039, 31.528590039356693
36.70313836732856, 32.60813581297293
38.4791284147401, 33.44934031189469
40.32342577166747, 34.2765247358344
42.03110850956319, 34.96350840995383
43.488331112567536, 35.55235155919905
44.900015509227984, 36.092124446007176
46.59403678522054, 36.69078164773982
48.65691753259857, 37.318881006934724
50.71979827997659, 38.02549278602899
52.379665901211226, 38.59470783029937
53.91658036531736, 39.085410454670395
55.0550355239145, 39.41254553758441
56.819641019740075, 39.821464391226925
58.58880033620004, 40.341609173060206
60.474082078836915, 40.80286963996896
62.11345750721679, 41.24450200190288
63.525141903877255, 41.57163708481689
65.1417482290852, 42.02962620089651
67.23650572090393, 42.520328825267526
69.35403231589463, 43.01103144963855
70.82947020143652, 43.36433733918568
72.90601241071771, 43.74708538619508
74.59092604544148, 44.12329073154619
76.0208257246395, 44.3849987978774
77.82413869585737, 44.77756089737422
79.70258970754266, 45.21919325930814
81.78596264777543, 45.56268509636785
84.16305701892627, 46.07301582571371
86.0210158377568, 46.347809295361486
88.88992283742161, 46.838511919732504
90.16499261505041, 47.132933494355115
92.16867369418138, 47.44698317395257
94.12681656696847, 47.75449015189174
96.40372688416275, 48.11433874309715
99.20432657431172, 48.53143597381252
