Power_W,Pressure_mTorr,Pressure_Pa,nAr,nArm,nArr,nArp,ne,Tg,Te_model
397.979797979798,2.5625,0.341637625,7.74813805649234e+19,1.57328261389268e+17,9.65161484273017e+16,4.38071926706539e+15,8.69082960228092e+17,336.468441585687,3.3496241224552
412.121212121212,2.5625,0.341637625,7.73294924146017e+19,1.57739064165193e+17,9.68761428247171e+16,4.54102835579292e+15,8.99121005187352e+17,337.778565180923,3.34704871950363
426.262626262626,2.5625,0.341637625,7.71783695326183e+19,1.58099555582674e+17,9.71988391228277e+16,4.70004970975463e+15,9.29067684919775e+17,339.090452360115,3.3446929016504
440.40404040404,2.5625,0.341637625,7.70279926441564e+19,1.58413940182916e+17,9.74873524189758e+16,4.85777334589305e+15,9.58923478918478e+17,340.404163422903,3.3425399083296
454.545454545455,2.5625,0.341637625,7.68783438205086e+19,1.5868599612588e+17,9.77444786571121e+16,5.01419238390906e+15,9.88688889165746e+17,341.719755329283,3.3405746514348
468.686868686869,2.5625,0.341637625,7.67294063419139e+19,1.58919127682859e+17,9.79727343587353e+16,5.16930260660085e+15,1.01836443321111e+18,343.037281952877,3.33878351033104
482.828282828283,2.5625,0.341637625,7.65811645777479e+19,1.59116410129551e+17,9.81743905414673e+16,5.3231020861094e+15,1.04795063863468e+18,344.356794313176,3.33715415645373
496.969696969697,2.5625,0.341637625,7.64336038814762e+19,1.59280628298187e+17,9.83515017971145e+16,5.47559086506695e+15,1.0774480386243e+18,345.67834078837,3.33567540261101
511.111111111111,2.5625,0.341637625,7.62867104982254e+19,1.59414309813793e+17,9.85059313192222e+16,5.62677068368262e+15,1.10685716845114e+18,347.001967310394,3.33433707300854
525.252525252525,2.5625,0.341637625,7.61404714831789e+19,1.59519753853997e+17,9.86393725257374e+16,5.77664474542229e+15,1.13617856267135e+18,348.327717543684,3.33312989073411
539.393939393939,2.5625,0.341637625,7.59948746293019e+19,1.59599056123122e+17,9.87533678071012e+16,5.92521751524154e+15,1.16541275291607e+18,349.655633049065,3.33204538001531
553.535353535354,2.5625,0.341637625,7.58499084031324e+19,1.59654130611761e+17,9.88493248374835e+16,6.07249454537758e+15,1.19456026615866e+18,350.9857534341,3.33107578102697
567.676767676768,2.5625,0.341637625,7.57055618875675e+19,1.59686728616269e+17,9.8928530812113e+16,6.21848232455471e+15,1.22362162336968e+18,352.318116491086,3.33021397540071
581.818181818182,2.5625,0.341637625,7.55618247307508e+19,1.59698455413974e+17,9.89921649129916e+16,6.36318814714908e+15,1.25259733848717e+18,353.652758323828,3.32945342089389
595.959595959596,2.5625,0.341637625,7.54186871002981e+19,1.59690784925701e+17,9.90413092558109e+16,6.50661999942153e+15,1.28148791764324e+18,354.989713464195,3.32878809392537
610.10101010101,2.5625,0.341637625,7.52761396421566e+19,1.5966507264442e+17,9.90769585303484e+16,6.64878646038866e+15,1.31029385859894e+18,356.329014979336,3.32821243889057
624.242424242424,2.5625,0.341637625,7.51341734436074e+19,1.59622567065496e+17,9.91000285133139e+16,6.7896966152892e+15,1.3390156503486e+18,357.670694570467,3.32772132333655
638.383838383838,2.5625,0.341637625,7.49927799998573e+19,1.59564419817943e+17,9.91113636050137e+16,6.92935997991122e+15,1.36765377286133e+18,359.014782663898,3.32730999821898
652.525252525253,2.5625,0.341637625,7.48519511838428e+19,1.59491694666305e+17,9.91117435183886e+16,7.06778643431457e+15,1.39620869693365e+18,360.361308495049,3.32697406257836
666.666666666667,2.5625,0.341637625,7.47116792188638e+19,1.59405375527815e+17,9.91018892299063e+16,7.20498616469729e+15,1.4246808841317e+18,361.710300186031,3.32670943207051
680.808080808081,2.5625,0.341637625,7.45719566537315e+19,1.59306373628627e+17,9.9082468285887e+16,7.34096961233929e+15,1.4530707868053e+18,363.06178481737,3.32651231086748
694.949494949495,2.5625,0.341637625,7.44327763401665e+19,1.59195533905398e+17,9.90540995444934e+16,7.47574742871091e+15,1.48137884815953e+18,364.415788494377,3.32637916651345
709.090909090909,2.5625,0.341637625,7.42941314121973e+19,1.59073640743705e+17,9.90173574223523e+16,7.60933043596154e+15,1.50960550237158e+18,365.772336408629,3.3263067073779
723.232323232323,2.5625,0.341637625,7.41560152673096e+19,1.58941423132274e+17,9.89727757052868e+16,7.74172959211196e+15,1.53775117474304e+18,367.131452894916,3.32629186239767
737.373737373737,2.5625,0.341637625,7.40184215493194e+19,1.58799559301486e+17,9.892085097464e+16,7.87295596037648e+15,1.56581628188046e+18,368.49316148421,3.32633176283842
751.515151515152,2.5625,0.341637625,7.38813441325226e+19,1.58648680905355e+17,9.88620456936937e+16,8.00302068209629e+15,1.59380123189554e+18,369.857484952694,3.32642372584674
765.656565656566,2.5625,0.341637625,7.37447771072724e+19,1.58489376798825e+17,9.8796790993045e+16,8.13193495286367e+15,1.62170642462164e+18,371.224445367469,3.32656523958716
779.79797979798,2.5625,0.341637625,7.36087147666731e+19,1.58322196455312e+17,9.87254891886549e+16,8.25971000144747e+15,1.64953225184072e+18,372.594064129031,3.32675394978992
793.939393939394,2.5625,0.341637625,7.34731515943435e+19,1.58147653063955e+17,9.8648516062101e+16,8.38635707119401e+15,1.67727909751756e+18,373.966362010833,3.32698764755447
808.080808080808,2.5625,0.341637625,7.33380822531359e+19,1.57966226341084e+17,9.85662229288557e+16,8.51188740361393e+15,1.70494733803812e+18,375.34135919616,3.32726425827364
822.222222222222,2.5625,0.341637625,7.32035015747237e+19,1.57778365086253e+17,9.84789385172623e+16,8.63631222390388e+15,1.73253734244969e+18,376.719075312528,3.32758183155973
836.363636363636,2.5625,0.341637625,7.30694045499818e+19,1.57584489509519e+17,9.83869706781383e+16,8.75964272818259e+15,1.7600494727007e+18,378.0995294638,3.32793853206778
850.50505050505,2.5625,0.341637625,7.29357863200882e+19,1.57384993353535e+17,9.82906079425684e+16,8.88189007224777e+15,1.78748408387891e+18,379.482740260201,3.32833263112407
864.646464646465,2.5625,0.341637625,7.28026421682229e+19,1.57180245831215e+17,9.81901209433801e+16,9.0030653616801e+15,1.81484152444575e+18,380.8687258463,3.3287624990787
878.787878787879,2.5625,0.341637625,7.2669967512014e+19,1.56970593397522e+17,9.80857637140775e+16,9.12317964315754e+15,1.84212213646818e+18,382.257503927414,3.32922659830787
892.929292929293,2.5625,0.341637625,7.25377578963219e+19,1.56756361371533e+17,9.79777748772933e+16,9.24224389682543e+15,1.86932625584348e+18,383.649091794032,3.32972347680591
907.070707070707,2.5625,0.341637625,7.24060089866881e+19,1.56537855423508e+17,9.78663787336625e+16,9.36026902962942e+15,1.89645421252029e+18,385.04350634495,3.33025176230572
921.212121212121,2.5625,0.341637625,7.22747165631603e+19,1.56315362939769e+17,9.77517862606526e+16,9.47726586949197e+15,1.92350633071284e+18,386.44076410884,3.33081015687994
935.353535353535,2.5625,0.341637625,7.21438765145544e+19,1.5608915427697e+17,9.76341960299406e+16,9.59324516024797e+15,1.95048292910904e+18,387.840881264522,3.3313974319763
949.49494949495,2.5625,0.341637625,7.20134848331177e+19,1.55859483916071e+17,9.75137950509722e+16,9.70821755725784e+15,1.97738432107243e+18,389.243873660029,3.33201242384697
963.636363636364,2.5625,0.341637625,7.18835376095177e+19,1.55626591525215e+17,9.73907595475252e+16,9.8221936236232e+15,2.00421081483701e+18,390.649756830473,3.3326540293361
977.777777777778,2.5625,0.341637625,7.17540310281772e+19,1.55390702939783e+17,9.72652556734062e+16,9.9351838269446e+15,2.03096271369569e+18,392.058546014872,3.33332120199276
991.919191919192,2.5625,0.341637625,7.1624961362902e+19,1.55152031067044e+17,9.71374401727581e+16,1.0047198536562e+16,2.05764031618203e+18,393.470256171977,3.33401294848035
1006.06060606061,2.5625,0.341637625,7.14963249727911e+19,1.54910776722058e+17,9.70074609899095e+16,1.01582480212282e+16,2.08424391624527e+18,394.884901995178,3.3347283252564
1020.20202020202,2.5625,0.341637625,7.13681182983941e+19,1.54667129400841e+17,9.68754578331933e+16,1.02683424471691e+16,2.11077380341877e+18,396.302497926523,3.33546643549915
1034.34343434343,2.5625,0.341637625,7.12403378581171e+19,1.54421267996192e+17,9.67415626967342e+16,1.03774918764912e+16,2.13723026298213e+18,397.723058169959,3.3362264262597
1048.48484848485,2.5625,0.341637625,7.11129802448406e+19,1.5417336146107e+17,9.66059003437969e+16,1.04857062658991e+16,2.16361357611687e+18,399.146596703805,3.33700748582061
1062.62626262626,2.5625,0.341637625,7.0986042122741e+19,1.53923569423928e+17,9.64685887549558e+16,1.05929954656907e+16,2.18992402005592e+18,400.573127292511,3.33780884124366
1076.76767676768,2.5625,0.341637625,7.08595202243033e+19,1.53672042759993e+17,9.63297395440181e+16,1.06993692190018e+16,2.21616186822719e+18,402.002663497779,3.33862975609104
1090.90909090909,2.5625,0.341637625,7.07334113475087e+19,1.53418924122128e+17,9.61894583443748e+16,1.08048371612733e+16,2.24232739039126e+18,403.435218689056,3.33946952830585
1105.05050505051,2.5625,0.341637625,7.06077123531844e+19,1.53164348434529e+17,9.60478451681831e+16,1.09094088199171e+16,2.2684208527734e+18,404.870806053451,3.34032748823898
1119.19191919192,2.5625,0.341637625,7.04824201625001e+19,1.52908443352261e+17,9.59049947405796e+16,1.10130936141609e+16,2.29444251819004e+18,406.309438605101,3.3412029968107
1133.33333333333,2.5625,0.341637625,7.03575317546185e+19,1.52651329689337e+17,9.57609968109152e+16,1.11159008550523e+16,2.32039264617025e+18,407.751129194063,3.34209544379623
1147.47474747475,2.5625,0.341637625,7.02330441644618e+19,1.52393121817798e+17,9.56159364428205e+16,1.12178397456047e+16,2.34627149307173e+18,409.195890514686,3.34300424622581
1161.61616161616,2.5625,0.341637625,7.01089544806138e+19,1.52133928040061e+17,9.54698942847571e+16,1.13189193810704e+16,2.37207931219221e+18,410.643735113579,3.34392884689014
1175.75757575758,2.5625,0.341637625,6.99852598433232e+19,1.51873850936571e+17,9.53229468225561e+16,1.1419148749327e+16,2.39781635387591e+18,412.094675397115,3.34486871294354
1189.89898989899,2.5625,0.341637625,6.98619574426265e+19,1.51612987690631e+17,9.51751666153221e+16,1.15185367313639e+16,2.4234828656156e+18,413.548723638579,3.34582333459695
1204.0404040404,2.5625,0.341637625,6.97390445165599e+19,1.51351430392142e+17,9.50266225159551e+16,1.16170921018587e+16,2.44907909215022e+18,415.005891984917,3.34679222389456
1218.18181818182,2.5625,0.341637625,6.96165183494778e+19,1.51089266321799e+17,9.48773798774419e+16,1.17148235298335e+16,2.47460527555842e+18,416.46619246317,3.34777491356743
1232.32323232323,2.5625,0.341637625,6.94943762704441e+19,1.50826578217191e+17,9.47275007459642e+16,1.18117395793797e+16,2.50006165534798e+18,417.92963698654,3.34877095595895
1246.46464646465,2.5625,0.341637625,6.93726156517141e+19,1.50563444522113e+17,9.45770440417921e+16,1.19078487104464e+16,2.52544846854137e+18,419.396237360168,3.34977992201651
1260.60606060606,2.5625,0.341637625,6.92512339072937e+19,1.50299939620321e+17,9.44260657288457e+16,1.20031592796822e+16,2.55076594975779e+18,420.866005286625,3.35080140034492
1274.74747474747,2.5625,0.341637625,6.91302284915647e+19,1.50036134054801e+17,9.42746189737335e+16,1.20976795413248e+16,2.57601433129145e+18,422.338952371104,3.35183499631709
1288.88888888889,2.5625,0.341637625,6.90095968979835e+19,1.49772094733621e+17,9.412275429502e+16,1.21914176481328e+16,2.60119384318666e+18,423.815090126383,3.35288033123801
1303.0303030303,2.5625,0.341637625,6.88893366578412e+19,1.49507885123264e+17,9.39705197034035e+16,1.22843816523526e+16,2.6263047133096e+18,425.294429977519,3.35393704155825
1317.17171717172,2.5625,0.341637625,6.87694453390831e+19,1.49243565430335e+17,9.38179608334391e+16,1.23765795067176e+16,2.65134716741698e+18,426.77698326632,3.35500477813368
1331.31313131313,2.5625,0.341637625,6.86499205451854e+19,1.48979192772426e+17,9.36651210673882e+16,1.24680190654725e+16,2.67632142922185e+18,428.2627612556,3.3560832055282
1345.45454545455,2.5625,0.341637625,6.85307599140833e+19,1.48714821338876e+17,9.35120416517316e+16,1.25587080854215e+16,2.70122772045639e+18,429.751775133222,3.35717200135664
1359.59595959596,2.5625,0.341637625,6.84119611171521e+19,1.48450502542119e+17,9.33587618068433e+16,1.26486542269949e+16,2.72606626093225e+18,431.244036015953,3.35827085566503
1373.73737373737,2.5625,0.341637625,6.82935218582298e+19,1.48186285160228e+17,9.32053188302791e+16,1.27378650553301e+16,2.75083726859801e+18,432.739554953119,3.35937947034598
1387.87878787879,2.5625,0.341637625,6.81754398726896e+19,1.4792221547125e+17,9.30517481941098e+16,1.28263480413671e+16,2.77554095959446e+18,434.238342930106,3.36049755858664
1402.0202020202,2.5625,0.341637625,6.80577129265525e+19,1.47658337379869e+17,9.28980836366845e+16,1.29141105629524e+16,2.8001775483073e+18,435.74041087168,3.36162484434724
1416.16161616162,2.5625,0.341637625,6.79403388156353e+19,1.47394692536886e+17,9.27443572491882e+16,1.300115990595e+16,2.82474724741771e+18,437.245769645149,3.36276106186839
1430.30303030303,2.5625,0.341637625,6.78233153647428e+19,1.47131320451986e+17,9.2590599557333e+16,1.30875032653589e+16,2.84925026795071e+18,438.754430063393,3.36390595520498
1444.44444444444,2.5625,0.341637625,6.77066404268894e+19,1.4686825860022e+17,9.24368395984902e+16,1.31731477464322e+16,2.87368681932146e+18,440.266402887727,3.36505927778529
1458.58585858586,2.5625,0.341637625,6.75903118825577e+19,1.46605542522591e+17,9.22831049945535e+16,1.32581003657986e+16,2.89805710937964e+18,441.781698830659,3.36622079199364
1472.72727272727,2.5625,0.341637625,6.74743276389842e+19,1.46343205921124e+17,9.21294220208035e+16,1.33423680525828e+16,2.92236134445189e+18,443.300328558487,3.36739026877512
1486.86868686869,2.5625,0.341637625,6.73586856294813e+19,1.46081280748757e+17,9.19758156710208e+16,1.34259576495249e+16,2.9465997293825e+18,444.822302693817,3.36856748726095
1501.0101010101,2.5625,0.341637625,6.72433838127812e+19,1.4581979729437e+17,9.18223097190801e+16,1.35088759140959e+16,2.97077246757241e+18,446.347631817929,3.36975223441348
1515.15151515152,2.5625,0.341637625,6.712842017241e+19,1.45558784263255e+17,9.16689267772405e+16,1.35911295196097e+16,2.99487976101646e+18,447.87632647305,3.37094430468933
1529.29292929293,2.5625,0.341637625,6.70137927160852e+19,1.45298268853298e+17,9.15156883513349e+16,1.3672725056329e+16,3.01892181033919e+18,449.408397164527,3.37214349971984
1543.43434343434,2.5625,0.341637625,6.68994994751393e+19,1.45038276827134e+17,9.13626148930424e+16,1.37536690325659e+16,3.04289881482915e+18,450.943854362893,3.37334962800762
1557.57575757576,2.5625,0.341637625,6.67855385039695e+19,1.44778832580519e+17,9.12097258494221e+16,1.38339678757753e+16,3.06681097247176e+18,452.482708505871,3.37456250463832
1571.71717171717,2.5625,0.341637625,6.66719078794937e+19,1.44519959207125e+17,9.10570397098625e+16,1.39136279336385e+16,3.09065847998066e+18,454.024970000208,3.37578195100697
1585.85858585859,2.5625,0.341637625,6.65586057006477e+19,1.44261678559994e+17,9.09045740506124e+16,1.39926554751413e+16,3.11444153282802e+18,455.570649223524,3.37700779455751
1600,2.5625,0.341637625,6.64456300878891e+19,1.44004011309828e+17,9.07523455770207e+16,1.40710566916413e+16,3.13816032527349e+18,457.119756526023,3.37823986853526
200,2.640625,0.35205340625,8.20522146551742e+19,1.43174115145534e+17,8.5051525269221e+16,2.05452170814377e+15,4.44218594266521e+17,318.94293505854,3.39728275609076
214.141414141414,2.640625,0.35205340625,8.18752895986855e+19,1.45239653579668e+17,8.66438064779449e+16,2.23048408699466e+15,4.75910908917919e+17,320.288122622619,3.38804449186896
228.282828282828,2.640625,0.35205340625,8.16997688283367e+19,1.47075857850469e+17,8.80641920730645e+16,2.40623070113248e+15,5.07520019226458e+17,321.63404237867,3.3797151329649
242.424242424242,2.640625,0.35205340625,8.15255726388092e+19,1.48711431676351e+17,8.93345032166306e+16,2.58154910895716e+15,5.39042451767351e+17,322.980841345651,3.372184462631
256.565656565657,2.640625,0.35205340625,8.13526311259943e+19,1.50170529985759e+17,9.04730480623252e+16,2.75626545914493e+15,5.70475638465474e+17,324.328658650318,3.36535957066633
270.707070707071,2.640625,0.35205340625,8.1180882577799e+19,1.51473630312092e+17,9.14953042839484e+16,2.93023700885175e+15,6.01817708228558e+17,325.677625381785,3.35916156447868
284.848484848485,2.640625,0.35205340625,8.10102721825077e+19,1.52638210481896e+17,9.2414447988938e+16,3.10334628894547e+15,6.33067329360405e+17,327.027864723164,3.35352300477416
298.989898989899,2.640625,0.35205340625,8.08407509892025e+19,1.53679281133136e+17,9.32417679318791e+16,3.27549651096925e+15,6.6422358951449e+17,328.379492254335,3.34838588602503
313.131313131313,2.640625,0.35205340625,8.06722750527782e+19,1.5460980816428e+17,9.398699306666e+16,3.44660791818562e+15,6.95285903299429e+17,329.732616338081,3.34370003130178
327.272727272727,2.640625,0.35205340625,8.05048047350476e+19,1.55441050849267e+17,9.46585539184643e+16,3.61661486427526e+15,7.26253940905603e+17,331.087338558142,3.33942180528952
341.414141414141,2.640625,0.35205340625,8.03383041232931e+19,1.56182834680289e+17,9.52637928962338e+16,3.7854634559578e+15,7.57127572466875e+17,332.443754166207,3.33551307420676
355.555555555556,2.640625,0.35205340625,8.01727405458199e+19,1.56843773228451e+17,9.58091348432091e+16,3.95310963779774e+15,7.87906824546094e+17,333.801952530372,3.33194035890467
369.69696969697,2.640625,0.35205340625,8.00080841633018e+19,1.57431449838076e+17,9.63002263505454e+16,4.11951762569029e+15,8.1859184585385e+17,335.1620175625,3.32867414049395
383.838383838384,2.640625,0.35205340625,7.98443076252499e+19,1.57952567421074e+17,9.67420503297953e+16,4.28465861812799e+15,8.49182880203219e+17,336.524028129047,3.32568828723964
397.979797979798,2.640625,0.35205340625,7.96813857764789e+19,1.58413072723291e+17,9.71390208378336e+16,4.448509729671e+15,8.7968024503418e+17,337.888058433516,3.3229595786924
412.121212121212,2.640625,0.35205340625,7.95192954063321e+19,1.58818260018228e+17,9.74950620268241e+16,4.61105310375664e+15,9.10084314331233e+17,339.254178373166,3.32046730825782
426.262626262626,2.640625,0.35205340625,7.93580150340523e+19,1.59172858111187e+17,9.78136742460388e+16,4.77227517109831e+15,9.40395505010849e+17,340.622453870125,3.31819294946772
440.40404040404,2.640625,0.35205340625,7.91975247221055e+19,1.59481103717446e+17,9.80979896779725e+16,4.93216602680269e+15,9.706142660358e+17,341.992947175812,3.31611987433495
454.545454545455,2.640625,0.35205340625,7.90378059158004e+19,1.59746803652473e+17,9.83508193996869e+16,5.0907189050261e+15,1.00074106971157e+18,343.365717151691,3.31423311448692
468.686868686869,2.640625,0.35205340625,7.88788413027721e+19,1.59973387782065e+17,9.85746933773053e+16,5.24792973406719e+15,1.03077640472166e+18,344.740819526914,3.31251915767958
482.828282828283,2.640625,0.35205340625,7.87206146903453e+19,1.60163954302621e+17,9.8771894606153e+16,5.40379675814391e+15,1.06072077055248e+18,346.118307134507,3.31096577369376
496.969696969697,2.640625,0.35205340625,7.85631108979859e+19,1.60321308622436e+17,9.89444883760272e+16,5.55832021474035e+15,1.09057467304047e+18,347.49823012808,3.30956186476241
511.111111111111,2.640625,0.35205340625,7.84063156626452e+19,1.60447996879167e+17,9.90943474577243e+16,5.71150205843576e+15,1.120338620822e+18,348.880636180476,3.30829733657377
525.252525252525,2.640625,0.35205340625,7.82502155550192e+19,1.60546334940829e+17,9.92231738612973e+16,5.86334572377659e+15,1.15001312251184e+18,350.265570665778,3.30716298661117
539.393939393939,2.640625,0.35205340625,7.8094797905493e+19,1.60618433587791e+17,9.93325177003936e+16,6.01385592109343e+15,1.17959868447395e+18,351.653076826351,3.30615040715714
553.535353535354,2.640625,0.35205340625,7.79400507381837e+19,1.60666220452129e+17,9.94237936035002e+16,6.16303846019355e+15,1.20909580907069e+18,353.043195925959,3.30525190075733
567.676767676768,2.640625,0.35205340625,7.77859627122299e+19,1.6069145919327e+17,9.94982950377184e+16,6.31090009774577e+15,1.23850499330188e+18,354.435967390426,3.30446040630637
581.818181818182,2.640625,0.35205340625,7.76325230692247e+19,1.60695766309246e+17,9.95572068494327e+16,6.45744840485426e+15,1.26782672776004e+18,355.831428936772,3.30376943422612
595.959595959596,2.640625,0.35205340625,7.74797215864367e+19,1.60680625918346e+17,9.96016162765848e+16,6.60269165191331e+15,1.29706149584458e+18,357.229616692172,3.30317300944791
610.10101010101,2.640625,0.35205340625,7.73275485339863e+19,1.60647402791864e+17,9.96325226459217e+16,6.74663870824112e+15,1.326209773181e+18,358.630565302862,3.30266562113197
624.242424242424,2.640625,0.35205340625,7.71759946373278e+19,1.60597353876503e+17,9.96508459359877e+16,6.88929895449837e+15,1.35527202721577e+18,360.034308035164,3.30224217818991
638.383838383838,2.640625,0.35205340625,7.70250510426154e+19,1.60531638506565e+17,9.96574343576482e+16,7.03068220606464e+15,1.38424871694471e+18,361.440876868071,3.30189796985946
652.525252525253,2.640625,0.35205340625,7.68747092856753e+19,1.60451327477619e+17,9.96530710818875e+16,7.17079864593291e+15,1.41314029275456e+18,362.850302578879,3.3016286306607
666.666666666667,2.640625,0.35205340625,7.67249612638355e+19,1.60357411127341e+17,9.96384802249683e+16,7.30965876584308e+15,1.44194719635431e+18,364.262614822242,3.30143010917726
680.808080808081,2.640625,0.35205340625,7.65757992103371e+19,1.60250806548411e+17,9.96143321851438e+16,7.44727331457721e+15,1.47066986077862e+18,365.677842203236,3.30129864018171
694.949494949495,2.640625,0.35205340625,7.64272156710513e+19,1.60132364040619e+17,9.95812484116567e+16,7.58365325249305e+15,1.499308710449e+18,367.096012344974,3.30123071969282
709.090909090909,2.640625,0.35205340625,7.62792034832507e+19,1.60002872894461e+17,9.95398056754358e+16,7.71880971150259e+15,1.52786416128058e+18,368.517151951213,3.30122308260979
723.232323232323,2.640625,0.35205340625,7.6131755756224e+19,1.59863066585854e+17,9.94905399013437e+16,7.85275395981344e+15,1.55633662082465e+18,369.941286864394,3.30127268261669
737.373737373737,2.640625,0.35205340625,7.59848658535405e+19,1.59713627450937e+17,9.94339496137304e+16,7.98549737084425e+15,1.584726488439e+18,371.368442119495,3.30137667409187
751.515151515152,2.640625,0.35205340625,7.58385273767948e+19,1.5955519090079e+17,9.93704990401538e+16,8.11705139580428e+15,1.61303415547906e+18,372.798641994027,3.30153239579177
765.656565656566,2.640625,0.35205340625,7.56927341506982e+19,1.5938834922817e+17,9.93006209122765e+16,8.24742753949703e+15,1.6412600055048e+18,374.231910054528,3.30173735610849
779.79797979798,2.640625,0.35205340625,7.55474802093599e+19,1.59213655051672e+17,9.922471899791e+16,8.37663733896244e+15,1.66940441449836e+18,375.668269199785,3.30198921972636
793.939393939394,2.640625,0.35205340625,7.54027597836812e+19,1.59031624437065e+17,9.91431703938992e+16,8.50469234462616e+15,1.69746775108936e+18,377.107741701123,3.30228579552398
808.080808080808,2.640625,0.35205340625,7.52585672897035e+19,1.58842739730571e+17,9.90563276058179e+16,8.6316041036609e+15,1.7254503767841e+18,378.550349239884,3.30262502558848
822.222222222222,2.640625,0.35205340625,7.51148973178596e+19,1.58647452134696e+17,9.89645204372842e+16,8.7573841453084e+15,1.75335264619687e+18,379.996112942435,3.30300497522329
836.363636363636,2.640625,0.35205340625,7.49717446231535e+19,1.58446184053591e+17,9.88680577089866e+16,8.88204396794324e+15,1.78117490728174e+18,381.44505341285,3.30342382384484
850.50505050505,2.640625,0.35205340625,7.48291041157625e+19,1.58239331231399e+17,9.87672288249265e+16,9.00559502766108e+15,1.80891750156081e+18,382.897190763363,3.30387985668141
864.646464646465,2.640625,0.35205340625,7.46869708527004e+19,1.5802726470502e+17,9.86623052017364e+16,9.12804872825506e+15,1.83658076435158e+18,384.35254464289,3.30437145718541
878.787878787879,2.640625,0.35205340625,7.45453400298965e+19,1.57810332589477e+17,9.85535415746444e+16,9.24941641239989e+15,1.86416502498965e+18,385.8111342638,3.30489710009382
892.929292929293,2.640625,0.35205340625,7.44042069747959e+19,1.57588861712496e+17,9.8441177192397e+16,9.36970935391577e+15,1.89167060704577e+18,387.272978426775,3.30545534507189
907.070707070707,2.640625,0.35205340625,7.42635671395798e+19,1.5736315911299e+17,9.83254369120273e+16,9.48893875100394e+15,1.91909782853859e+18,388.738095544272,3.30604483088166
921.212121212121,2.640625,0.35205340625,7.41234160948064e+19,1.57133513416432e+17,9.82065322030908e+16,9.60711572034025e+15,1.94644700214112e+18,390.20650366245,3.30666427002675
935.353535353535,2.640625,0.35205340625,7.39837495234946e+19,1.56900196098745e+17,9.80846620699893e+16,9.72425129193751e+15,1.97371843538117e+18,391.678220481754,3.30731244382819
949.49494949495,2.640625,0.35205340625,7.38445632156014e+19,1.56663462649108e+17,9.79600139000661e+16,9.84035640469378e+15,2.00091243083535e+18,393.153263376238,3.30798819789098
963.636363636364,2.640625,0.35205340625,7.37058530628682e+19,1.56423553640969e+17,9.7832764244342e+16,9.95544190255424e+15,2.02802928631664e+18,394.631649411712,3.30869043792579
977.777777777778,2.640625,0.35205340625,7.35676150540004e+19,1.56180695719589e+17,9.77030795370415e+16,1.00695185312212e+16,2.0550692950554e+18,396.11339536281,3.30941812589351
991.919191919192,2.640625,0.35205340625,7.34298452701622e+19,1.55935102513591e+17,9.75711167594312e+16,1.01825969353553e+16,2.0820327458738e+18,397.598517729038,3.31017027644381
1006.06060606061,2.640625,0.35205340625,7.3292539880751e+19,1.55686975477235e+17,9.74370240529143e+16,1.02946876562151e+16,2.10891992335374e+18,399.08703274987,3.31094595362194
1020.20202020202,2.640625,0.35205340625,7.31556951394405e+19,1.55436504669462e+17,9.73009412858492e+16,1.040580112969e+16,2.13573110799829e+18,400.578956418974,3.31174426782025
1034.34343434343,2.640625,0.35205340625,7.3019307380472e+19,1.55183869475164e+17,9.71630005781023e+16,1.05159476846858e+16,2.16246657638691e+18,402.074304497618,3.31256437295336
1048.48484848485,2.640625,0.35205340625,7.28833730151633e+19,1.54929239273588e+17,9.70233267869516e+16,1.06251375418251e+16,2.18912660132434e+18,403.573092527291,3.31340546383831
1062.62626262626,2.640625,0.35205340625,7.27478885286357e+19,1.54672774058328e+17,9.68820379576177e+16,1.07333808124297e+16,2.21571145198349e+18,405.075335841624,3.31426677376209
1076.76767676768,2.640625,0.35205340625,7.26128504767316e+19,1.5441462501293e+17,9.67392457413759e+16,1.08406874977567e+16,2.24222139404246e+18,406.581049577631,3.31514757222134
1090.90909090909,2.640625,0.35205340625,7.24782554831144e+19,1.54154935045749e+17,9.6595055783929e+16,1.09470674884603e+16,2.26865668981578e+18,408.090248686328,3.31604716281999
1105.05050505051,2.640625,0.35205340625,7.23441002365366e+19,1.53893839287369e+17,9.6449568086468e+16,1.10525305642564e+16,2.29501759838021e+18,409.602947942757,3.31696488131205
1119.19191919192,2.640625,0.35205340625,7.22103814882623e+19,1.53631465553591e+17,9.63028773416259e+16,1.1157086393769e+16,2.32130437569505e+18,411.119161955464,3.31790009377814
1133.33333333333,2.640625,0.35205340625,7.20770960496409e+19,1.53367934776717e+17,9.61550732463265e+16,1.1260744534538e+16,2.34751727471744e+18,412.638905175466,3.31885219492482
1147.47474747475,2.640625,0.35205340625,7.19442407898095e+19,1.53103361407623e+17,9.60062407933503e+16,1.13635144331722e+16,2.37365654551254e+18,414.162191904722,3.31982060649761
1161.61616161616,2.640625,0.35205340625,7.18118126335246e+19,1.52837853790872e+17,9.58564605432778e+16,1.1465405425631e+16,2.39972243535897e+18,415.689036304157,3.32080477579853
1175.75757575758,2.640625,0.35205340625,7.1679808559114e+19,1.52571514514962e+17,9.57058088783268e+16,1.1566426737622e+16,2.4257151888497e+18,417.219452401254,3.32180417430036
1189.89898989899,2.640625,0.35205340625,7.15482255965378e+19,1.52304440739568e+17,9.55543582394607e+16,1.16665874851012e+16,2.45163504798837e+18,418.753454097259,3.32281829635027
