177.41935483870964, 79816318472356240
229.0322580645161, 84361341299278180
277.41935483870964, 86744962289302320
338.70967741935476, 90439467162646830
396.7741935483872, 91731971972442000
461.290322580645, 93047532947848850
519.3548387096774, 94377310617352200
583.8709677419355, 94423823287086560
651.6129032258065, 93182877013168400
722.5806451612904, 95832274492825570
790.3225806451613, 97209034164119950
864.5161290322579, 94626420287169300
941.9354838709677, 94682385573209890
1019.3548387096772, 94738383959024940
1096.7741935483868, 94794415464192320
1174.1935483870966, 91018376720085200
1254.838709677419, 92335076813271540
1338.7096774193546, 91132806430323040
1422.5806451612902, 89946190489039980
1509.6774193548385, 91251876018621310
1593.5483870967741, 88834094983406800
