0.5262772927075106, 9.210946542252984
0.7455931105797693, 12.55886056877084
0.9455575327574168, 15.660604446280047
1.13262102447199, 18.17153996616844
1.3261349814181007, 20.86956479930342
1.553191357568204, 23.705444915883263
1.777667547625692, 26.442856972859623
1.9582805741087284, 28.80609040334282
2.208558625092364, 31.46472801263642
2.508720273866554, 34.51723786034388
2.7091147270596365, 36.42751821665113
2.9929351972472653, 38.8695260948171
3.6483024647714264, 43.52706531406107
3.9192220044959813, 45.151788297518266
4.228844335609757, 46.62880919157026
4.6223227147335155, 48.05659605582053
4.938395511078829, 49.09051068165692
5.3684265265146305, 49.779787098881194
5.67374854747405, 50.17365933729506
6.125281113681641, 50.37059545650199
6.292993209701603, 50.37059545650199
6.60261554081538, 50.37059545650199
7.03479671132836, 50.07519127769159
7.376671368599823, 49.779787098881194
7.686293699713598, 49.385914860467324
8.146426886229905, 48.860751875915504
8.55065604073956, 48.30276620482919
8.860278371853337, 47.81042590681186
9.316111248215286, 47.02268142998413
9.660136060563925, 46.62880919157026
10.085866765845369, 45.939532774346
10.442792508657083, 45.381547103259685
10.821219802240588, 44.757916059104396
11.330806555532012, 43.97017158227666
11.633978421414252, 43.5762993438628
12.0081054048434, 42.95266829970751
12.412334559353052, 42.42750531515569
12.766680116072152, 41.94172955444525
12.988576120037026, 41.60693815179347
13.556217060412283, 40.852016361500226
13.975497300462191, 40.32685337694841
14.368975679585947, 39.834513078931074
14.70439987162587, 39.440640840517204
15.001121272276574, 39.19447069150854
